0.0939	793	84000	1090	1090	80100	3910	1260	1310	0	4.71e+05	1.9799
0.094	793	84000	1090	1090	80100	3910	1260	1310	0	4.71e+05	1.9794
0.0941	793	84100	1090	1090	80200	3910	1260	1310	0	4.72e+05	1.9787
0.0942	794	84200	1090	1090	80200	3910	1260	1310	0	4.72e+05	1.9781
0.0943	794	84200	1090	1090	80300	3910	1260	1310	0	4.72e+05	1.9776
0.0944	794	84300	1090	1090	80300	3910	1260	1310	0	4.73e+05	1.977
0.0945	795	84300	1090	1090	80400	3910	1260	1310	0	4.73e+05	1.9765
0.0946	795	84400	1090	1090	80400	3910	1260	1310	0	4.73e+05	1.9759
0.0947	795	84400	1090	1090	80500	3910	1260	1310	0	4.73e+05	1.9754
0.0948	796	84500	1090	1090	80600	3920	1260	1310	0	4.74e+05	1.9747
0.0949	796	84500	1090	1090	80600	3920	1260	1320	0	4.74e+05	1.9741
0.095	796	84600	1090	1090	80700	3920	1260	1320	0	4.74e+05	1.9736
0.0951	797	84600	1090	1090	80700	3920	1260	1320	0	4.74e+05	1.973
0.0952	797	84700	1090	1090	80800	3920	1260	1320	0	4.74e+05	1.9725
0.0953	797	84700	1090	1090	80800	3920	1260	1320	0	4.75e+05	1.972
0.0954	798	84800	1090	1090	80900	3920	1260	1320	0	4.75e+05	1.9712
0.0955	798	84900	1090	1090	80900	3920	1260	1320	0	4.75e+05	1.9707
0.0956	798	84900	1090	1090	81000	3920	1260	1320	0	4.76e+05	1.9702
0.0957	799	85000	1090	1090	81000	3920	1260	1320	0	4.76e+05	1.9696
0.0958	799	85000	1090	1090	81100	3920	1260	1320	0	4.76e+05	1.9691
0.0959	799	85100	1090	1090	81200	3930	1260	1320	0	4.76e+05	1.9685
0.096	800	85100	1090	1090	81200	3930	1260	1320	0	4.77e+05	1.9678
0.0961	800	85200	1090	1090	81300	3930	1260	1320	0	4.77e+05	1.9673
0.0962	800	85300	1090	1090	81300	3930	1260	1320	0	4.77e+05	1.9667
0.0963	800	85300	1090	1090	81400	3930	1260	1320	0	4.77e+05	1.9662
0.0964	801	85400	1090	1090	81400	3930	1260	1320	0	4.77e+05	1.9657
0.0965	801	85400	1090	1090	81500	3930	1260	1320	0	4.78e+05	1.9651
0.0966	801	85500	1090	1100	81500	3930	1260	1320	0	4.78e+05	1.9646
0.0967	802	85500	1090	1100	81600	3930	1270	1320	0	4.78e+05	1.9639
0.0968	802	85600	1090	1100	81600	3930	1270	1320	0	4.79e+05	1.9633
0.0969	802	85600	1090	1100	81700	3930	1270	1320	0	4.79e+05	1.9628
0.097	803	85700	1090	1100	81800	3940	1270	1320	0	4.79e+05	1.9623
0.0971	803	85700	1090	1100	81800	3940	1270	1320	0	4.79e+05	1.9617
0.0972	803	85800	1090	1100	81900	3940	1270	1320	0	4.79e+05	1.9612
0.0973	804	85900	1090	1100	81900	3940	1270	1320	0	4.8e+05	1.9605
0.0974	804	85900	1090	1100	82000	3940	1270	1320	0	4.8e+05	1.96
0.0975	804	86000	1090	1100	82000	3940	1270	1320	0	4.8e+05	1.9594
0.0976	805	86000	1090	1100	82100	3940	1270	1320	0	4.8e+05	1.9589
0.0977	805	86100	1090	1100	82100	3940	1270	1320	0	4.81e+05	1.9584
0.0978	805	86100	1090	1100	82200	3940	1270	1320	0	4.81e+05	1.9578
0.0979	805	86200	1090	1100	82200	3940	1270	1320	0	4.81e+05	1.9573
0.098	806	86200	1090	1100	82300	3940	1270	1320	0	4.82e+05	1.9566
0.0981	806	86300	1090	1100	82400	3950	1270	1320	0	4.82e+05	1.9561
0.0982	806	86300	1090	1100	82400	3950	1270	1320	0	4.82e+05	1.9555
0.0983	807	86400	1090	1100	82500	3950	1270	1320	0	4.82e+05	1.955
0.0984	807	86500	1090	1100	82500	3950	1270	1320	0	4.82e+05	1.9545
0.0985	807	86500	1090	1100	82600	3950	1270	1320	0	4.83e+05	1.954
0.0986	808	86600	1090	1100	82600	3950	1270	1320	0	4.83e+05	1.9533
0.0987	808	86600	1100	1100	82700	3950	1270	1320	0	4.83e+05	1.9527
0.0988	808	86700	1100	1100	82700	3950	1270	1320	0	4.83e+05	1.9522
0.0989	809	86700	1100	1100	82800	3950	1270	1320	0	4.84e+05	1.9517
0.099	809	86800	1100	1100	82800	3950	1270	1320	0	4.84e+05	1.9511
0.0991	809	86800	1100	1100	82900	3950	1270	1320	0	4.84e+05	1.9506
0.0992	810	86900	1100	1100	83000	3960	1270	1320	0	4.85e+05	1.9499
0.0993	810	87000	1100	1100	83000	3960	1270	1320	0	4.85e+05	1.9494
0.0994	810	87000	1100	1100	83100	3960	1270	1320	0	4.85e+05	1.9489
0.0995	811	87100	1100	1100	83100	3960	1270	1320	0	4.85e+05	1.9483
0.0996	811	87100	1100	1100	83200	3960	1270	1320	0	4.85e+05	1.9478
0.0997	811	87200	1100	1100	83200	3960	1270	1320	0	4.86e+05	1.9473
0.0998	811	87200	1100	1100	83300	3960	1270	1320	0	4.86e+05	1.9468
0.0999	812	87300	1100	1100	83300	3960	1270	1320	0	4.86e+05	1.9461
0.1	812	87300	1100	1100	83400	3960	1270	1320	0	4.86e+05	1.9456
0.101	814	87600	1100	1100	83700	3970	1270	1330	0	4.88e+05	1.9426
0.102	817	88200	1100	1100	84200	3980	1280	1330	0	4.9e+05	1.9371
0.103	820	88700	1100	1110	84800	3980	1280	1330	0	4.93e+05	1.9318
0.104	823	89300	1100	1110	85300	3990	1280	1330	0	4.95e+05	1.9263
0.105	826	89900	1110	1110	85900	4000	1280	1330	0	4.98e+05	1.9211
0.106	830	90400	1110	1110	86400	4010	1280	1340	0	5e+05	1.9157
0.107	833	91000	1110	1110	86900	4020	1290	1340	0	5.03e+05	1.9105
0.108	836	91500	1110	1110	87500	4030	1290	1340	0	5.05e+05	1.9053
0.109	839	92100	1110	1120	88100	4040	1290	1340	0	5.07e+05	1.9
0.11	842	92600	1110	1120	88600	4050	1290	1340	0	5.1e+05	1.8949
0.111	843	92800	1110	1120	88700	4050	1290	1340	0	5.1e+05	1.8933
0.112	842	92500	1110	1120	88500	4040	1290	1340	0	5.08e+05	1.895
0.113	841	92300	1110	1120	88200	4040	1290	1340	0	5.06e+05	1.8968
0.114	840	92000	1110	1120	88000	4040	1290	1340	0	5.04e+05	1.8985
0.115	839	91800	1110	1120	87700	4030	1290	1340	0	5.02e+05	1.9003
0.116	837	91500	1110	1110	87500	4030	1290	1340	0	5e+05	1.9021
0.117	836	91300	1110	1110	87200	4020	1290	1340	0	4.98e+05	1.9038
0.118	835	91000	1110	1110	87000	4020	1290	1340	0	4.96e+05	1.9056
0.119	834	90800	1110	1110	86700	4020	1290	1340	0	4.94e+05	1.9074
0.12	833	90500	1110	1110	86500	4010	1290	1340	0	4.92e+05	1.9092
0.121	832	90300	1110	1110	86300	4010	1290	1340	0	4.9e+05	1.911
0.122	831	90000	1110	1110	86000	4000	1280	1340	0	4.88e+05	1.9128
0.123	830	89800	1110	1110	85800	4000	1280	1340	0	4.86e+05	1.9146
0.124	829	89500	1100	1110	85500	4000	1280	1330	0	4.84e+05	1.9164
0.125	828	89300	1100	1110	85300	3990	1280	1330	0	4.82e+05	1.9183
0.126	826	89000	1100	1110	85000	3990	1280	1330	0	4.81e+05	1.92
0.127	825	88800	1100	1110	84800	3990	1280	1330	0	4.79e+05	1.9219
0.128	824	88500	1100	1110	84600	3980	1280	1330	0	4.77e+05	1.9237
0.129	823	88300	1100	1100	84300	3980	1280	1330	0	4.75e+05	1.9255
0.13	822	88100	1100	1100	84100	3970	1280	1330	0	4.73e+05	1.9273
0.131	822	87900	1100	1100	84000	3970	1280	1330	0	4.72e+05	1.928
0.132	822	88000	1100	1100	84000	3970	1280	1330	0	4.72e+05	1.9274
0.133	822	88000	1100	1100	84000	3970	1280	1330	0	4.71e+05	1.9267
0.134	823	88000	1100	1100	84100	3970	1280	1330	0	4.71e+05	1.9261
